ISIN,Position,PortfolioName,InvestorName
TW0003679007,1000,WebPortfolio,WebInvestor
TW0003682001,1000,WebPortfolio,WebInvestor
TW0003686002,1000,WebPortfolio,WebInvestor
TW0003689006,1000,WebPortfolio,WebInvestor
TW0003698007,1000,WebPortfolio,WebInvestor
TW0003702007,1000,WebPortfolio,WebInvestor
TW0003703005,1000,WebPortfolio,WebInvestor
TW0003704003,1000,WebPortfolio,WebInvestor
TW0003706008,1000,WebPortfolio,WebInvestor
TW0004104005,1000,WebPortfolio,WebInvestor
TW0004119003,1000,WebPortfolio,WebInvestor
TW0004126008,1000,WebPortfolio,WebInvestor
TW0004147004,1000,WebPortfolio,WebInvestor
TW0004164009,1000,WebPortfolio,WebInvestor
TW0004174008,1000,WebPortfolio,WebInvestor
TW0004306006,1000,WebPortfolio,WebInvestor
TW0004401005,1000,WebPortfolio,WebInvestor
TW0004438007,1000,WebPortfolio,WebInvestor
TW0004506001,1000,WebPortfolio,WebInvestor
TW0004526009,1000,WebPortfolio,WebInvestor
TW0004532007,1000,WebPortfolio,WebInvestor
TW0004722004,1000,WebPortfolio,WebInvestor
TW0004736004,1000,WebPortfolio,WebInvestor
TW0004746003,1000,WebPortfolio,WebInvestor
TW0004904008,1000,WebPortfolio,WebInvestor
TW0004906003,1000,WebPortfolio,WebInvestor
TW0004909007,1000,WebPortfolio,WebInvestor
TW0004915004,1000,WebPortfolio,WebInvestor
TW0004919006,1000,WebPortfolio,WebInvestor
TW0004934005,1000,WebPortfolio,WebInvestor
TW0004938006,1000,WebPortfolio,WebInvestor
TW0004942008,1000,WebPortfolio,WebInvestor
TW0004960000,1000,WebPortfolio,WebInvestor
TW0004979000,1000,WebPortfolio,WebInvestor
TW0004999008,1000,WebPortfolio,WebInvestor
TW0005009005,1000,WebPortfolio,WebInvestor
TW0005203004,1000,WebPortfolio,WebInvestor
TW0005274005,1000,WebPortfolio,WebInvestor
TW0005287007,1000,WebPortfolio,WebInvestor
TW0005289003,1000,WebPortfolio,WebInvestor
TW0005305007,1000,WebPortfolio,WebInvestor
TW0005347009,1000,WebPortfolio,WebInvestor
TW0005356000,1000,WebPortfolio,WebInvestor
TW0005371009,1000,WebPortfolio,WebInvestor
TW0005388003,1000,WebPortfolio,WebInvestor
TW0005392005,1000,WebPortfolio,WebInvestor
TW0005425003,1000,WebPortfolio,WebInvestor
TW0005434005,1000,WebPortfolio,WebInvestor
TW0005443006,1000,WebPortfolio,WebInvestor
TW0005469001,1000,WebPortfolio,WebInvestor
TW0005480008,1000,WebPortfolio,WebInvestor
TW0005483002,1000,WebPortfolio,WebInvestor
TW0005491005,1000,WebPortfolio,WebInvestor
TW0005508006,1000,WebPortfolio,WebInvestor
TW0005511000,1000,WebPortfolio,WebInvestor
TW0005512008,1000,WebPortfolio,WebInvestor
TW0005515001,1000,WebPortfolio,WebInvestor
TW0005521009,1000,WebPortfolio,WebInvestor
TW0005522007,1000,WebPortfolio,WebInvestor
TW0005525000,1000,WebPortfolio,WebInvestor
TW0005530000,1000,WebPortfolio,WebInvestor
TW0005531008,1000,WebPortfolio,WebInvestor
TW0005533004,1000,WebPortfolio,WebInvestor
TW0005534002,1000,WebPortfolio,WebInvestor
TW0005536007,1000,WebPortfolio,WebInvestor
TW0005607006,1000,WebPortfolio,WebInvestor
TW0005608004,1000,WebPortfolio,WebInvestor
TW0005609002,1000,WebPortfolio,WebInvestor
TW0005820005,1000,WebPortfolio,WebInvestor
TW0005876007,1000,WebPortfolio,WebInvestor
TW0005880009,1000,WebPortfolio,WebInvestor
TW0005903009,1000,WebPortfolio,WebInvestor
TW0005904007,1000,WebPortfolio,WebInvestor
TW0005905004,1000,WebPortfolio,WebInvestor
TW0006005002,1000,WebPortfolio,WebInvestor
TW0006105000,1000,WebPortfolio,WebInvestor
TW0006108004,1000,WebPortfolio,WebInvestor
TW0006112006,1000,WebPortfolio,WebInvestor
TW0006116007,1000,WebPortfolio,WebInvestor
TW0006120009,1000,WebPortfolio,WebInvestor
TW0006121007,1000,WebPortfolio,WebInvestor
TW0006125008,1000,WebPortfolio,WebInvestor
TW0006139009,1000,WebPortfolio,WebInvestor
TW0006143001,1000,WebPortfolio,WebInvestor
TW0006146004,1000,WebPortfolio,WebInvestor
TW0006147002,1000,WebPortfolio,WebInvestor
TW0006153000,1000,WebPortfolio,WebInvestor
TW0006164007,1000,WebPortfolio,WebInvestor
TW0006168008,1000,WebPortfolio,WebInvestor
TW0006176001,1000,WebPortfolio,WebInvestor
TW0006182009,1000,WebPortfolio,WebInvestor
TW0006188006,1000,WebPortfolio,WebInvestor
TW0006191000,1000,WebPortfolio,WebInvestor
TW0006192008,1000,WebPortfolio,WebInvestor
TW0006196009,1000,WebPortfolio,WebInvestor
TW0006209000,1000,WebPortfolio,WebInvestor
TW0006213002,1000,WebPortfolio,WebInvestor
TW0006214000,1000,WebPortfolio,WebInvestor
TW0006223001,1000,WebPortfolio,WebInvestor
TW0006238009,1000,WebPortfolio,WebInvestor
TW0006239007,1000,WebPortfolio,WebInvestor
TW0006244007,1000,WebPortfolio,WebInvestor
TW0006245004,1000,WebPortfolio,WebInvestor
TW0006251002,1000,WebPortfolio,WebInvestor
TW0006257009,1000,WebPortfolio,WebInvestor
TW0006261001,1000,WebPortfolio,WebInvestor
TW0006269004,1000,WebPortfolio,WebInvestor
TW0006271000,1000,WebPortfolio,WebInvestor
TW0006274004,1000,WebPortfolio,WebInvestor
TW0006277007,1000,WebPortfolio,WebInvestor
TW0006278005,1000,WebPortfolio,WebInvestor
TW0006282007,1000,WebPortfolio,WebInvestor
TW0006284003,1000,WebPortfolio,WebInvestor
TW0006285000,1000,WebPortfolio,WebInvestor
TW0006290000,1000,WebPortfolio,WebInvestor
TW0006298003,1000,WebPortfolio,WebInvestor
TW0006409006,1000,WebPortfolio,WebInvestor
TW0006412000,1000,WebPortfolio,WebInvestor
TW0006414006,1000,WebPortfolio,WebInvestor
TW0006442007,1000,WebPortfolio,WebInvestor
TW0006505001,1000,WebPortfolio,WebInvestor
TW0006509003,1000,WebPortfolio,WebInvestor
TW0006605009,1000,WebPortfolio,WebInvestor
TW0006702004,1000,WebPortfolio,WebInvestor
TW0008016007,1000,WebPortfolio,WebInvestor
TW0008021007,1000,WebPortfolio,WebInvestor
TW0008039009,1000,WebPortfolio,WebInvestor
TW0008042003,1000,WebPortfolio,WebInvestor
TW0008044009,1000,WebPortfolio,WebInvestor
TW0008046004,1000,WebPortfolio,WebInvestor
TW0008050006,1000,WebPortfolio,WebInvestor
TW0008054008,1000,WebPortfolio,WebInvestor
TW0008064007,1000,WebPortfolio,WebInvestor
TW0008069006,1000,WebPortfolio,WebInvestor
TW0008070004,1000,WebPortfolio,WebInvestor
TW0008103003,1000,WebPortfolio,WebInvestor
TW0008105008,1000,WebPortfolio,WebInvestor
TW0008110008,1000,WebPortfolio,WebInvestor
TW0008112004,1000,WebPortfolio,WebInvestor
TW0008114000,1000,WebPortfolio,WebInvestor
TW0008131004,1000,WebPortfolio,WebInvestor
TW0008150004,1000,WebPortfolio,WebInvestor
TW0008163007,1000,WebPortfolio,WebInvestor
TW0008213000,1000,WebPortfolio,WebInvestor
TW0008215005,1000,WebPortfolio,WebInvestor
TW0008240003,1000,WebPortfolio,WebInvestor
TW0008249004,1000,WebPortfolio,WebInvestor
TW0008271008,1000,WebPortfolio,WebInvestor
TW0008287004,1000,WebPortfolio,WebInvestor
TW0008299009,1000,WebPortfolio,WebInvestor
TW0008422007,1000,WebPortfolio,WebInvestor
TW0008436007,1000,WebPortfolio,WebInvestor
TW0008454000,1000,WebPortfolio,WebInvestor
TW0008464009,1000,WebPortfolio,WebInvestor
TW0008926007,1000,WebPortfolio,WebInvestor
TW0008936006,1000,WebPortfolio,WebInvestor
TW0008938002,1000,WebPortfolio,WebInvestor
TW0008942004,1000,WebPortfolio,WebInvestor
TW0009904003,1000,WebPortfolio,WebInvestor
TW0009905000,1000,WebPortfolio,WebInvestor
TW0009907006,1000,WebPortfolio,WebInvestor
TW0009910000,1000,WebPortfolio,WebInvestor
TW0009911008,1000,WebPortfolio,WebInvestor
TW0009914002,1000,WebPortfolio,WebInvestor
TW0009919001,1000,WebPortfolio,WebInvestor
TW0009921007,1000,WebPortfolio,WebInvestor
TW0009924001,1000,WebPortfolio,WebInvestor
TW0009925008,1000,WebPortfolio,WebInvestor
TW0009927004,1000,WebPortfolio,WebInvestor
TW0009933002,1000,WebPortfolio,WebInvestor
TW0009934000,1000,WebPortfolio,WebInvestor
TW0009939009,1000,WebPortfolio,WebInvestor
TW0009943001,1000,WebPortfolio,WebInvestor
TW0009945006,1000,WebPortfolio,WebInvestor
US0003071083,1000,WebPortfolio,WebInvestor
US0003602069,1000,WebPortfolio,WebInvestor
US0003611052,1000,WebPortfolio,WebInvestor
US00081T1088,1000,WebPortfolio,WebInvestor
US0009571003,1000,WebPortfolio,WebInvestor
US0010311035,1000,WebPortfolio,WebInvestor
US0012281053,1000,WebPortfolio,WebInvestor
US00123Q1040,1000,WebPortfolio,WebInvestor
US0012821023,1000,WebPortfolio,WebInvestor
US00130H1059,1000,WebPortfolio,WebInvestor
US0015471081,1000,WebPortfolio,WebInvestor
US00163U1060,1000,WebPortfolio,WebInvestor
US00165C1045,1000,WebPortfolio,WebInvestor
US0017441017,1000,WebPortfolio,WebInvestor
US00181T1079,1000,WebPortfolio,WebInvestor
US00182C1036,1000,WebPortfolio,WebInvestor
US00191G1031,1000,WebPortfolio,WebInvestor
US0021211018,1000,WebPortfolio,WebInvestor
US00215F1075,1000,WebPortfolio,WebInvestor
US0022551073,1000,WebPortfolio,WebInvestor
US00234P1021,1000,WebPortfolio,WebInvestor
US0024441075,1000,WebPortfolio,WebInvestor
US00246W1036,1000,WebPortfolio,WebInvestor
US0024741045,1000,WebPortfolio,WebInvestor
US0025353006,1000,WebPortfolio,WebInvestor
US0025671050,1000,WebPortfolio,WebInvestor
US0028962076,1000,WebPortfolio,WebInvestor
US0036541003,1000,WebPortfolio,WebInvestor
US0038301067,1000,WebPortfolio,WebInvestor
US0038813079,1000,WebPortfolio,WebInvestor
US00404A1097,1000,WebPortfolio,WebInvestor
US0042251084,1000,WebPortfolio,WebInvestor
US0042391096,1000,WebPortfolio,WebInvestor
US00430H1023,1000,WebPortfolio,WebInvestor
US0043371014,1000,WebPortfolio,WebInvestor
US00434H1086,1000,WebPortfolio,WebInvestor
US0043971052,1000,WebPortfolio,WebInvestor
US0044461004,1000,WebPortfolio,WebInvestor
US0044491043,1000,WebPortfolio,WebInvestor
US00448Q2012,1000,WebPortfolio,WebInvestor
US0044981019,1000,WebPortfolio,WebInvestor
US00461U1051,1000,WebPortfolio,WebInvestor
US0048161048,1000,WebPortfolio,WebInvestor
US00484M1062,1000,WebPortfolio,WebInvestor
US00508X2036,1000,WebPortfolio,WebInvestor
US0050941071,1000,WebPortfolio,WebInvestor
US0050981085,1000,WebPortfolio,WebInvestor
US0051251090,1000,WebPortfolio,WebInvestor
US00548A1060,1000,WebPortfolio,WebInvestor
US0063513081,1000,WebPortfolio,WebInvestor
US00650W3007,1000,WebPortfolio,WebInvestor
US0067391062,1000,WebPortfolio,WebInvestor
US0067433062,1000,WebPortfolio,WebInvestor
US0068551003,1000,WebPortfolio,WebInvestor
US00738A1060,1000,WebPortfolio,WebInvestor
US00739L1017,1000,WebPortfolio,WebInvestor
US00756M4042,1000,WebPortfolio,WebInvestor
US0076242082,1000,WebPortfolio,WebInvestor
US00762W1071,1000,WebPortfolio,WebInvestor
US00766T1007,1000,WebPortfolio,WebInvestor
US00770F1049,1000,WebPortfolio,WebInvestor
US00771V1089,1000,WebPortfolio,WebInvestor
US0077371096,1000,WebPortfolio,WebInvestor
US00773T1016,1000,WebPortfolio,WebInvestor
US0078001056,1000,WebPortfolio,WebInvestor
US00782L1070,1000,WebPortfolio,WebInvestor
US00790R1041,1000,WebPortfolio,WebInvestor
US00790T1007,1000,WebPortfolio,WebInvestor
US00790X1019,1000,WebPortfolio,WebInvestor
US0079731008,1000,WebPortfolio,WebInvestor
US0080731088,1000,WebPortfolio,WebInvestor
US00847G7051,1000,WebPortfolio,WebInvestor
US00847J1051,1000,WebPortfolio,WebInvestor
US00847X1046,1000,WebPortfolio,WebInvestor
US0084921008,1000,WebPortfolio,WebInvestor
US00900T1079,1000,WebPortfolio,WebInvestor
US0091283079,1000,WebPortfolio,WebInvestor
US00912X3026,1000,WebPortfolio,WebInvestor
US0091581068,1000,WebPortfolio,WebInvestor
US00922R1059,1000,WebPortfolio,WebInvestor
US0097281069,1000,WebPortfolio,WebInvestor
US00972D1054,1000,WebPortfolio,WebInvestor
US0113111076,1000,WebPortfolio,WebInvestor
US0116421050,1000,WebPortfolio,WebInvestor
US01167P1012,1000,WebPortfolio,WebInvestor
US0123481089,1000,WebPortfolio,WebInvestor
US0124231095,1000,WebPortfolio,WebInvestor
US0143391052,1000,WebPortfolio,WebInvestor
US0144911049,1000,WebPortfolio,WebInvestor
US01449J1051,1000,WebPortfolio,WebInvestor
US0147521092,1000,WebPortfolio,WebInvestor
US01609W1027,1000,WebPortfolio,WebInvestor
US0162301040,1000,WebPortfolio,WebInvestor
US0162551016,1000,WebPortfolio,WebInvestor
US0162591038,1000,WebPortfolio,WebInvestor
US01748X1028,1000,WebPortfolio,WebInvestor
US0185223007,1000,WebPortfolio,WebInvestor
US0186063014,1000,WebPortfolio,WebInvestor
US0187723012,1000,WebPortfolio,WebInvestor
US0188021085,1000,WebPortfolio,WebInvestor
US0192222075,1000,WebPortfolio,WebInvestor
US0193301092,1000,WebPortfolio,WebInvestor
US01973R1014,1000,WebPortfolio,WebInvestor
US01988P1084,1000,WebPortfolio,WebInvestor
US0204091088,1000,WebPortfolio,WebInvestor
US0205201025,1000,WebPortfolio,WebInvestor
US0207721095,1000,WebPortfolio,WebInvestor
US02153W1009,1000,WebPortfolio,WebInvestor
US02208R1068,1000,WebPortfolio,WebInvestor
US0231398845,1000,WebPortfolio,WebInvestor
US02319V1035,1000,WebPortfolio,WebInvestor
US02341Q2057,1000,WebPortfolio,WebInvestor
US0234361089,1000,WebPortfolio,WebInvestor
US0236081024,1000,WebPortfolio,WebInvestor
US02361E1082,1000,WebPortfolio,WebInvestor
US02364W1053,1000,WebPortfolio,WebInvestor
US0240131047,1000,WebPortfolio,WebInvestor
US0240611030,1000,WebPortfolio,WebInvestor
US0248351001,1000,WebPortfolio,WebInvestor
US02553E1064,1000,WebPortfolio,WebInvestor
US0256762065,1000,WebPortfolio,WebInvestor
US02665T3068,1000,WebPortfolio,WebInvestor
US0277451086,1000,WebPortfolio,WebInvestor
US0285911055,1000,WebPortfolio,WebInvestor
US02874P1030,1000,WebPortfolio,WebInvestor
US02913V1035,1000,WebPortfolio,WebInvestor
US02916P1030,1000,WebPortfolio,WebInvestor
US0293261055,1000,WebPortfolio,WebInvestor
US0295951059,1000,WebPortfolio,WebInvestor
US0296831094,1000,WebPortfolio,WebInvestor
US0298991011,1000,WebPortfolio,WebInvestor
US0301112076,1000,WebPortfolio,WebInvestor
US03027X3089,1000,WebPortfolio,WebInvestor
US0303711081,1000,WebPortfolio,WebInvestor
US0304201033,1000,WebPortfolio,WebInvestor
US0305061097,1000,WebPortfolio,WebInvestor
US03062T1051,1000,WebPortfolio,WebInvestor
US03071H1005,1000,WebPortfolio,WebInvestor
US03074A1025,1000,WebPortfolio,WebInvestor
US03076K1088,1000,WebPortfolio,WebInvestor
US03152W1099,1000,WebPortfolio,WebInvestor
US0316521006,1000,WebPortfolio,WebInvestor
US0320371034,1000,WebPortfolio,WebInvestor
US03209R1032,1000,WebPortfolio,WebInvestor
US03211L1026,1000,WebPortfolio,WebInvestor
US0321591051,1000,WebPortfolio,WebInvestor
US0323325045,1000,WebPortfolio,WebInvestor
US0323593097,1000,WebPortfolio,WebInvestor
US0326572072,1000,WebPortfolio,WebInvestor
US0341641035,1000,WebPortfolio,WebInvestor
US0347541015,1000,WebPortfolio,WebInvestor
US03475V1017,1000,WebPortfolio,WebInvestor
US0351282068,1000,WebPortfolio,WebInvestor
US0352551081,1000,WebPortfolio,WebInvestor
US0352901054,1000,WebPortfolio,WebInvestor
US0366421065,1000,WebPortfolio,WebInvestor
US0373471012,1000,WebPortfolio,WebInvestor
US03748R1014,1000,WebPortfolio,WebInvestor
US0375981091,1000,WebPortfolio,WebInvestor
US0376041051,1000,WebPortfolio,WebInvestor
US0376082055,1000,WebPortfolio,WebInvestor
US03762U1051,1000,WebPortfolio,WebInvestor
US03767D1081,1000,WebPortfolio,WebInvestor
US03784Y2000,1000,WebPortfolio,WebInvestor
US03820C1053,1000,WebPortfolio,WebInvestor
US03820J1007,1000,WebPortfolio,WebInvestor
US03822W4069,1000,WebPortfolio,WebInvestor
US03823U1025,1000,WebPortfolio,WebInvestor
US0383361039,1000,WebPortfolio,WebInvestor
US03834A1034,1000,WebPortfolio,WebInvestor
US03835L1089,1000,WebPortfolio,WebInvestor
US03836W1036,1000,WebPortfolio,WebInvestor
US03842B1017,1000,WebPortfolio,WebInvestor
US03874P1012,1000,WebPortfolio,WebInvestor
US03937C1053,1000,WebPortfolio,WebInvestor
US0394831020,1000,WebPortfolio,WebInvestor
US03957W1062,1000,WebPortfolio,WebInvestor
US0396701049,1000,WebPortfolio,WebInvestor
US0396971071,1000,WebPortfolio,WebInvestor
US04010E1091,1000,WebPortfolio,WebInvestor
US04033A1007,1000,WebPortfolio,WebInvestor
US0404131064,1000,WebPortfolio,WebInvestor
US0407121013,1000,WebPortfolio,WebInvestor
US0413562051,1000,WebPortfolio,WebInvestor
US04208T1088,1000,WebPortfolio,WebInvestor
US0423155078,1000,WebPortfolio,WebInvestor
US04238R1068,1000,WebPortfolio,WebInvestor
US04247X1028,1000,WebPortfolio,WebInvestor
US0426822039,1000,WebPortfolio,WebInvestor
US04269E1073,1000,WebPortfolio,WebInvestor
US04269X1054,1000,WebPortfolio,WebInvestor
US0427441029,1000,WebPortfolio,WebInvestor
US04280A1007,1000,WebPortfolio,WebInvestor
US0431132085,1000,WebPortfolio,WebInvestor
US0431681032,1000,WebPortfolio,WebInvestor
US04316A1088,1000,WebPortfolio,WebInvestor
US0434361046,1000,WebPortfolio,WebInvestor
US04351G1013,1000,WebPortfolio,WebInvestor
US04351P1012,1000,WebPortfolio,WebInvestor
US0436321089,1000,WebPortfolio,WebInvestor
US0441021013,1000,WebPortfolio,WebInvestor
US0441031095,1000,WebPortfolio,WebInvestor
US0453271035,1000,WebPortfolio,WebInvestor
US0453961080,1000,WebPortfolio,WebInvestor
US0454871056,1000,WebPortfolio,WebInvestor
US0462201098,1000,WebPortfolio,WebInvestor
US0462241011,1000,WebPortfolio,WebInvestor
US0462651045,1000,WebPortfolio,WebInvestor
US04638F1084,1000,WebPortfolio,WebInvestor
US0464331083,1000,WebPortfolio,WebInvestor
US0464332073,1000,WebPortfolio,WebInvestor
US0465131078,1000,WebPortfolio,WebInvestor
US04685W1036,1000,WebPortfolio,WebInvestor
US0476491081,1000,WebPortfolio,WebInvestor
US0482091008,1000,WebPortfolio,WebInvestor
US0484261005,1000,WebPortfolio,WebInvestor
US04914Y1029,1000,WebPortfolio,WebInvestor
US0491642056,1000,WebPortfolio,WebInvestor
US0495601058,1000,WebPortfolio,WebInvestor
US04963C2098,1000,WebPortfolio,WebInvestor
US0499041053,1000,WebPortfolio,WebInvestor
US0500951084,1000,WebPortfolio,WebInvestor
US0504731078,1000,WebPortfolio,WebInvestor
US05275N2053,1000,WebPortfolio,WebInvestor
US05278C1071,1000,WebPortfolio,WebInvestor
US05343P1093,1000,WebPortfolio,WebInvestor
US05351W1036,1000,WebPortfolio,WebInvestor
US05366U1007,1000,WebPortfolio,WebInvestor
US05366Y2019,1000,WebPortfolio,WebInvestor
US05367P1003,1000,WebPortfolio,WebInvestor
US0537611024,1000,WebPortfolio,WebInvestor
US0537741052,1000,WebPortfolio,WebInvestor
US05379B1070,1000,WebPortfolio,WebInvestor
US05453N1000,1000,WebPortfolio,WebInvestor
US0545402085,1000,WebPortfolio,WebInvestor
US05508R1068,1000,WebPortfolio,WebInvestor
US0552981039,1000,WebPortfolio,WebInvestor
US05541T1016,1000,WebPortfolio,WebInvestor
US05561Q2012,1000,WebPortfolio,WebInvestor
US0556221044,1000,WebPortfolio,WebInvestor
US05566T1016,1000,WebPortfolio,WebInvestor
US05566U1088,1000,WebPortfolio,WebInvestor
US05573H1086,1000,WebPortfolio,WebInvestor
US05591B1098,1000,WebPortfolio,WebInvestor
US05605H1005,1000,WebPortfolio,WebInvestor
US05614L1008,1000,WebPortfolio,WebInvestor
US0565251081,1000,WebPortfolio,WebInvestor
US0576652004,1000,WebPortfolio,WebInvestor
US0577551007,1000,WebPortfolio,WebInvestor
US0577552096,1000,WebPortfolio,WebInvestor
US0585161054,1000,WebPortfolio,WebInvestor
US05945F1030,1000,WebPortfolio,WebInvestor
US0594603039,1000,WebPortfolio,WebInvestor
US0595201064,1000,WebPortfolio,WebInvestor
US05961W1053,1000,WebPortfolio,WebInvestor
US05965X1090,1000,WebPortfolio,WebInvestor
US05967A1079,1000,WebPortfolio,WebInvestor
US05968L1026,1000,WebPortfolio,WebInvestor
US0596921033,1000,WebPortfolio,WebInvestor
US05969A1051,1000,WebPortfolio,WebInvestor
US05990K1060,1000,WebPortfolio,WebInvestor
US0605056821,1000,WebPortfolio,WebInvestor
US0625401098,1000,WebPortfolio,WebInvestor
US0634251021,1000,WebPortfolio,WebInvestor
US0637501034,1000,WebPortfolio,WebInvestor
US0639041062,1000,WebPortfolio,WebInvestor
US06424J1034,1000,WebPortfolio,WebInvestor
US06643P1049,1000,WebPortfolio,WebInvestor
US06647F1021,1000,WebPortfolio,WebInvestor
US06652K1034,1000,WebPortfolio,WebInvestor
US06652V2088,1000,WebPortfolio,WebInvestor
US0668491006,1000,WebPortfolio,WebInvestor
US0677741094,1000,WebPortfolio,WebInvestor
US06777U1016,1000,WebPortfolio,WebInvestor
US0678061096,1000,WebPortfolio,WebInvestor
US0682211000,1000,WebPortfolio,WebInvestor
US0683231049,1000,WebPortfolio,WebInvestor
US0684631080,1000,WebPortfolio,WebInvestor
US06846N1046,1000,WebPortfolio,WebInvestor
US0702031040,1000,WebPortfolio,WebInvestor
US0732711082,1000,WebPortfolio,WebInvestor
US07329M1009,1000,WebPortfolio,WebInvestor
US0736851090,1000,WebPortfolio,WebInvestor
US0738441023,1000,WebPortfolio,WebInvestor
US0740141017,1000,WebPortfolio,WebInvestor
US07556Q8814,1000,WebPortfolio,WebInvestor
US0755712082,1000,WebPortfolio,WebInvestor
US07725L1026,1000,WebPortfolio,WebInvestor
US0773472016,1000,WebPortfolio,WebInvestor
US0773473006,1000,WebPortfolio,WebInvestor
US0774541066,1000,WebPortfolio,WebInvestor
US0774542056,1000,WebPortfolio,WebInvestor
US0794811077,1000,WebPortfolio,WebInvestor
US0814371052,1000,WebPortfolio,WebInvestor
US08160H1014,1000,WebPortfolio,WebInvestor
US08171T1025,1000,WebPortfolio,WebInvestor
US08180D1063,1000,WebPortfolio,WebInvestor
US0845972027,1000,WebPortfolio,WebInvestor
US0846701086,1000,WebPortfolio,WebInvestor
US0846801076,1000,WebPortfolio,WebInvestor
US08579W1036,1000,WebPortfolio,WebInvestor
US08915P1012,1000,WebPortfolio,WebInvestor
US08986R1014,1000,WebPortfolio,WebInvestor
US0905722072,1000,WebPortfolio,WebInvestor
US09058M1036,1000,WebPortfolio,WebInvestor
US09058V1035,1000,WebPortfolio,WebInvestor
US0906721065,1000,WebPortfolio,WebInvestor
US09069N1081,1000,WebPortfolio,WebInvestor
US09073M1045,1000,WebPortfolio,WebInvestor
US0909311062,1000,WebPortfolio,WebInvestor
US09180C1062,1000,WebPortfolio,WebInvestor
US0918261076,1000,WebPortfolio,WebInvestor
US0921131092,1000,WebPortfolio,WebInvestor
US09214X1000,1000,WebPortfolio,WebInvestor
US09227Q1004,1000,WebPortfolio,WebInvestor
US09238E1047,1000,WebPortfolio,WebInvestor
US09253U1088,1000,WebPortfolio,WebInvestor
US09257W1009,1000,WebPortfolio,WebInvestor
US0936881095,1000,WebPortfolio,WebInvestor
US0942351083,1000,WebPortfolio,WebInvestor
US0952291005,1000,WebPortfolio,WebInvestor
US0953061068,1000,WebPortfolio,WebInvestor
US09531U1025,1000,WebPortfolio,WebInvestor
US0955731015,1000,WebPortfolio,WebInvestor
US09578R1032,1000,WebPortfolio,WebInvestor
US09609G1004,1000,WebPortfolio,WebInvestor
US09624H2085,1000,WebPortfolio,WebInvestor
US09627Y1091,1000,WebPortfolio,WebInvestor
US0967611015,1000,WebPortfolio,WebInvestor
US09739C1027,1000,WebPortfolio,WebInvestor
US09739D1000,1000,WebPortfolio,WebInvestor
US0974881007,1000,WebPortfolio,WebInvestor
US09776J1016,1000,WebPortfolio,WebInvestor
US0994061002,1000,WebPortfolio,WebInvestor
US0995021062,1000,WebPortfolio,WebInvestor
US1005571070,1000,WebPortfolio,WebInvestor
US1011191053,1000,WebPortfolio,WebInvestor
US1013881065,1000,WebPortfolio,WebInvestor
US10211F1003,1000,WebPortfolio,WebInvestor
US1025651084,1000,WebPortfolio,WebInvestor
US10316T1043,1000,WebPortfolio,WebInvestor
US1033041013,1000,WebPortfolio,WebInvestor
US1046741062,1000,WebPortfolio,WebInvestor
US1053682035,1000,WebPortfolio,WebInvestor
US10552T1079,1000,WebPortfolio,WebInvestor
US1055321053,1000,WebPortfolio,WebInvestor
US10567B1098,1000,WebPortfolio,WebInvestor
US1080351067,1000,WebPortfolio,WebInvestor
US10807M1053,1000,WebPortfolio,WebInvestor
US1087631032,1000,WebPortfolio,WebInvestor
US1090431099,1000,WebPortfolio,WebInvestor
US1091941005,1000,WebPortfolio,WebInvestor
US1096411004,1000,WebPortfolio,WebInvestor
US1096961040,1000,WebPortfolio,WebInvestor
US1103941035,1000,WebPortfolio,WebInvestor
US11133B4095,1000,WebPortfolio,WebInvestor
US1114127061,1000,WebPortfolio,WebInvestor
US11161T2078,1000,WebPortfolio,WebInvestor
US1116213067,1000,WebPortfolio,WebInvestor
US1124631045,1000,WebPortfolio,WebInvestor
US11373M1071,1000,WebPortfolio,WebInvestor
US1143401024,1000,WebPortfolio,WebInvestor
US1152361010,1000,WebPortfolio,WebInvestor
US1167941087,1000,WebPortfolio,WebInvestor
US1170431092,1000,WebPortfolio,WebInvestor
US1176651099,1000,WebPortfolio,WebInvestor
US11776U3005,1000,WebPortfolio,WebInvestor
US1184401065,1000,WebPortfolio,WebInvestor
US1198481095,1000,WebPortfolio,WebInvestor
US1200761047,1000,WebPortfolio,WebInvestor
US12008R1077,1000,WebPortfolio,WebInvestor
US1220171060,1000,WebPortfolio,WebInvestor
US12466Q1040,1000,WebPortfolio,WebInvestor
US12477X1063,1000,WebPortfolio,WebInvestor
US1248051021,1000,WebPortfolio,WebInvestor
US1248301004,1000,WebPortfolio,WebInvestor
US1248671026,1000,WebPortfolio,WebInvestor
US12503M1080,1000,WebPortfolio,WebInvestor
US1250711009,1000,WebPortfolio,WebInvestor
US1251341061,1000,WebPortfolio,WebInvestor
US1251411013,1000,WebPortfolio,WebInvestor
US12562N1046,1000,WebPortfolio,WebInvestor
US12562Y1001,1000,WebPortfolio,WebInvestor
US1258961002,1000,WebPortfolio,WebInvestor
US1259061075,1000,WebPortfolio,WebInvestor
US1259193084,1000,WebPortfolio,WebInvestor
US1261281075,1000,WebPortfolio,WebInvestor
US1261321095,1000,WebPortfolio,WebInvestor
US1261531057,1000,WebPortfolio,WebInvestor
US12618T1051,1000,WebPortfolio,WebInvestor
US12621E1038,1000,WebPortfolio,WebInvestor
US1263491094,1000,WebPortfolio,WebInvestor
US1263891053,1000,WebPortfolio,WebInvestor
